location_id,station_id,route_name,latitude,longitude,county,city,aadt,measurement_year,traffic_volume_category,highway_type,functional_class,urban_rural,lane_count,median_type,access_control,truck_percentage,peak_hour_factor,directional_split,data_source,data_collection_date,data_quality_score
31248,510935,MARQUETTE SOUTH OF ST PATRICK RACINE,42.73893583421654,-87.79288444429135,Racine,,4400,2017,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121737,80.0
31249,511013,NORTH MEMORIAL DR SOUTH OF HIGH ST RACINE - HPMS,42.74089803247948,-87.80024110509797,Racine,,8500,2017,Medium,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121763,80.0
31250,511242,HIGH ST BTWN N MEMORIAL DR & EDGEWOOD RACINE - HPMS,42.742294838565996,-87.7992361958502,Racine,,3200,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121790,80.0
31251,510946,HIGH WEST OF N MEMORIAL DR RACINE,42.74229927388366,-87.80088585010346,Racine,,2700,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121812,80.0
31252,510943,RAPIDS DR EAST OF N MEMORIAL DR RACINE,42.74425530229614,-87.79899229426226,Racine,,3600,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121836,80.0
31253,510623,RAPIDS DR BTWN CARLISLE & BLAKE RACINE,42.74503310368346,-87.8011635844921,Racine,,4400,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121857,80.0
31254,511126,YOUT BTWN SHOOP & SUMMITT RACINE,42.74577239485968,-87.80421635524755,Racine,,1100,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121878,80.0
31255,510622,RAPIDS DR BTWN MT PLEASANT & SHOOP RACINE,42.74683243151038,-87.8060000783913,Racine,,6600,2021,Medium,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121899,80.0
31256,510955,GOOLD EAST OF MT PLEASANT ST RACINE,42.747768096574625,-87.80615396531434,Racine,,3900,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121923,80.0
31257,510944,YOUT EAST OF N MEMORIAL DR RACINE,42.74574514987739,-87.79954521924611,Racine,,5300,2021,Medium,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121944,80.0
31258,510954,NORTH MEMORIAL BTWN YOUT & GOOLD RACINE - HPMS,42.74661510189269,-87.80045615215649,Racine,,4200,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121970,80.0
31259,510932,HAMILTON WEST OF MAIN ST RACINE,42.7355656171635,-87.78551623048625,Racine,,1200,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.121990,80.0
31260,510634,STH 32 N MAIN BRIDGE COUNT BTWN DODGE & FIRST RACINE - HPMS,42.73391672240562,-87.78459915002888,Racine,,9600,2021,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122016,80.0
31261,510937,DOUGLAS AVE SOUTH OF KEWAUNEE RACINE,42.73855647886107,-87.79118829270263,Racine,,3800,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122038,80.0
31262,510941,LA SALLE ST SOUTH OF HIGH RACINE,42.74103200781054,-87.79170347746677,Racine,,1300,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122062,80.0
31263,510942,STH 32 N MAIN SOUTH OF HIGH RACINE,42.74123836440365,-87.78482083739125,Racine,,14500,2017,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122082,80.0
31264,510632,HIGH ST BTWN N WISCONSIN & STH 32 N MAIN RACINE,42.74235387191439,-87.78547105006682,Racine,,2400,2021,Low,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122102,80.0
31265,511128,ERIE ST BTWN HAGERER & HIGH RACINE,42.74295656913879,-87.78703214912169,Racine,,730,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122126,80.0
31266,511136,STH 32 N MAIN BTWN HIGH & ENGLISH RACINE,42.74537282461678,-87.78485651370339,Racine,,11500,2017,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122179,80.0
31267,511137,YOUT ST BTWN N WISCONSIN & N MAIN RACINE,42.74582712817155,-87.78544685438017,Racine,,1200,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122209,80.0
31268,510612,STH 32 MAIN BTWN STH 32 GOOLD & YOUT RACINE,42.74680875307773,-87.78486855355628,Racine,,11300,2017,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122230,80.0
31269,511130,ERIE ST NORTH OF STH 32 RACINE,42.74876146036603,-87.78707972782857,Racine,,1200,2021,Low,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122250,80.0
31270,511129,ERIE ST SOUTH OF STH 32 RACINE,42.746791300292216,-87.78706513456693,Racine,,1100,2021,Low,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122272,80.0
31271,511165,LA SALLE BTWN YOUT & GOOLD RACINE,42.74673287779952,-87.7917661400233,Racine,,1400,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122294,80.0
31272,510830,LA SALLE BTWN WALTON & JONES AVE RACINE,42.748297549060325,-87.79198449373808,Racine,,1700,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122324,80.0
31273,511109,HIGH ST BTWN GENVA & LA SALLE RACINE - HPMS,42.742310926954794,-87.79347844011399,Racine,,4400,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122346,80.0
31274,510624,STH 32/DOUGLAS AVE BTWN ENGLISH & HAGERER RACINE,42.74395764288976,-87.79629015024015,Racine,,8600,2021,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122372,80.0
31275,510617,DOUGLAS AVE BTWN STH 32 GOOLD & YOUT RACINE,42.74650952125587,-87.79789983163838,Racine,,10400,2021,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122401,80.0
31276,510965,N MAIN BTWN LOMBARD & MELVIN AVES RACINE,42.75632228503143,-87.78319334199503,Racine,,6200,2021,Medium,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122426,80.0
31277,510964,MELVIN AVE WEST OF MAIN RACINE,42.75549799173725,-87.78528125224608,Racine,,990,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122450,80.0
31278,566124,OFF RAMP FROM USH 12 WB TO N REEDSBURB RD  DELTON,43.53097956882734,-89.78640198120436,Sauk,,1300,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122472,80.0
31279,566125,ON RAMP FROM N REEDSBURG  RD TO USH 12 EB  DELTON,43.53052612164268,-89.78780412147901,Sauk,,1000,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122493,80.0
31280,566126,N REEDSBURG RD BTWN USH 12 WB & CTH BD  DELTON TNSHP ,43.53242706419759,-89.78304318974922,Sauk,,3800,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122512,80.0
31281,566127,N REEDSBURG RD EB BTWN USH 12  & HOPE RD  DELTON TNSHP ,43.5325453181824,-89.79067066161711,Sauk,,3600,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122532,80.0
31282,566128,OFF RAMP FROM USH 12 EB TO STH  33 EB DELTON,43.5157353615401,-89.78535859132404,Sauk,,1100,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122550,80.0
31283,566129,ON RAMP FROM PIT RD TO USH 12 DELTON,43.51609141789387,-89.78396561332684,Sauk,,1500,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122573,80.0
31284,566130,OFF RAMP FROM USH 12 WB TO STH 33 - BARABOO,43.5130489472648,-89.78292383476013,Sauk,,2700,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122594,80.0
31285,566131,ON RAMP FROM STH 33 TO USH 12 EB,43.513297036850645,-89.78472703815973,Sauk,,2700,2021,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122614,80.0
31286,140947,RAMP FROM STH 60 NB TO STH 26 WB,43.33048291899323,-88.73493387815512,Dodge,,300,2021,Low,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122633,80.0
31287,130025,ON RAMP FROM LACY RD SB TO USH 14 EB - IRISH LANE,43.008640786265794,-89.3839031157876,Dane,,1100,2022,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122658,80.0
31288,130024,OFF RAMP FROM USH 14 WB TO LACY RD - IRISH LANE,43.008865969700224,-89.38176285923574,Dane,,1100,2022,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122677,80.0
31289,130023,ON RAMP FROM LACY RD TO USH 14 - IRISH LANE,43.010497697698966,-89.38157064150862,Dane,,2200,2022,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122695,80.0
31290,130022,USH 14  TO LACY RD - IRISH LANE,43.01146729423163,-89.38340940347177,Dane,,2100,2022,Low,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122716,80.0
31291,230632,STH 69-7TH AVE BTWN 10TH & 11TH STS MONROE,42.601059027267276,-89.65166574089226,Green,,11000,2023,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122743,80.0
31293,160304,STH 35 TOWER AVE BTWN 58TH & 59TH STS N  SUPERIOR - HPMS,46.66913855243467,-92.10439375680807,Douglas,,11000,2023,Medium,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122771,80.0
31296,566110,USH 12 SOUTH OF STH 33 - BARABOO,43.50759812770263,-89.78180652159837,Sauk,,18600,2023,Medium,US Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122795,80.0
31306,051928,CTH JJ EAST OF CTH EA  BELLEVUE,44.46607284653342,-87.90802336932066,Brown,,2400,2013,Low,County Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122817,80.0
31307,671110,CTH VV BTWN STONEHOUSE DR & LAKE FIVE RD MERTON TNSHP,43.141301232561965,-88.28993172981112,Waukesha,,3500,2022,Low,County Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122837,80.0
31308,671140,CTH MD BTWN CTH VV & LAKE FIVE RD MERTON TNSHP,43.139840536860504,-88.29684348154665,Waukesha,,2300,2022,Low,County Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122858,80.0
31309,671141,LAKE FIVE RD BTWN CTH VV & CTH MD MERTON TNSHP,43.13990310823212,-88.29355330529428,Waukesha,,2400,2022,Low,County Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122879,80.0
31310,671124,RICHMOND RD BTWN MARYHILL RD & STH 164 LISBON TNSHP,43.11960414313804,-88.25067538132878,Waukesha,,1300,2022,Low,State Highway,,,,,,,,,WisDOT,2025-06-26 21:02:59.122907,80.0
31311,710487,S BIRON DR 1.5 MI SOUTH OF JOHNSON PKY BIRON,44.416402189538616,-89.79735455478941,Wood,,640,2021,Low,Local,,,,,,,,,WisDOT,2025-06-26 21:02:59.122933,80.0
